Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Population
2014,influenza and pneumonia,Tennessee,1602,22.1,6540007
2014,influenza and pneumonia,Texas,3452,14.2,26954436
2014,influenza and pneumonia,United States,55227,15.1,322033964
2014,influenza and pneumonia,Utah,366,16.2,2938671
2014,influenza and pneumonia,Vermont,74,9.3,625665
2014,influenza and pneumonia,Virginia,1498,17.1,8316902
2014,influenza and pneumonia,Washington,729,9.4,7046931
2014,influenza and pneumonia,West Virginia,473,19.6,1847624
2014,influenza and pneumonia,Wisconsin,1002,13.8,5751272
2014,influenza and pneumonia,Wyoming,113,18.1,583334
2014,suicide,Alabama,715,14.5,4840037
2014,suicide,Alaska,167,22.1,736759
2014,suicide,Arizona,1244,18.0,6706435
2014,suicide,Arkansas,515,17.3,2964800
2014,suicide,California,4214,10.5,38701278
2014,suicide,Colorado,1083,19.9,5342311
2014,suicide,Connecticut,379,9.8,3600188
2014,suicide,Delaware,126,13.2,934805
2014,suicide,District of Columbia,52,7.8,660797
2014,suicide,Florida,3035,13.9,19897747
2014,suicide,Georgia,1295,12.6,10083850
2014,suicide,Hawaii,204,13.8,1417710
2014,suicide,Idaho,320,20.0,1630391
2014,suicide,Illinois,1398,10.5,12882438
2014,suicide,Indiana,948,14.3,6593182
2014,suicide,Iowa,407,12.9,3105563
2014,suicide,Kansas,455,15.7,2899553
2014,suicide,Kentucky,728,16.0,4410415
2014,suicide,Louisiana,679,14.3,4648797
2014,suicide,Maine,220,15.7,1328903
2014,suicide,Maryland,606,9.8,5970245
2014,suicide,Massachusetts,596,8.2,6757925
2014,suicide,Michigan,1354,13.3,9914675
2014,suicide,Minnesota,686,12.2,5452649
2014,suicide,Mississippi,380,12.5,2988578
2014,suicide,Missouri,1017,16.3,6058014
2014,suicide,Montana,251,23.9,1019931
2014,suicide,Nebraska,251,13.4,1880920
2014,suicide,Nevada,573,19.6,2831730
2014,suicide,New Hampshire,247,17.8,1328684
2014,suicide,New Jersey,786,8.3,8943010
2014,suicide,New Mexico,449,21.0,2083207
2014,suicide,New York,1700,8.1,19773580
2014,suicide,North Carolina,1352,13.1,9941160
2014,suicide,North Dakota,137,17.8,738658
2014,suicide,Ohio,1491,12.6,11593741
2014,suicide,Oklahoma,736,19.1,3875008
2014,suicide,Oregon,782,18.6,3960673
2014,suicide,Pennsylvania,1817,13.3,12790341
2014,suicide,Rhode Island,113,10.1,1054782
2014,suicide,South Carolina,753,15.2,4824758
2014,suicide,South Dakota,141,17.1,849455
2014,suicide,Tennessee,997,14.8,6540007
2014,suicide,Texas,3254,12.2,26954436
2014,suicide,United States,42826,13.0,322033964
2014,suicide,Utah,559,20.5,2938671
2014,suicide,Vermont,124,18.7,625665
2014,suicide,Virginia,1123,12.9,8316902
2014,suicide,Washington,1119,15.2,7046931
2014,suicide,West Virginia,359,18.1,1847624
2014,suicide,Wisconsin,769,13.1,5751272
2014,suicide,Wyoming,120,20.6,583334
2014,cancer,Alabama,10286,177.6,4840037
2014,cancer,Alaska,972,164.2,736759
2014,cancer,Arizona,11455,142.7,6706435
2014,cancer,Arkansas,6546,183.1,2964800
2014,cancer,California,58412,144.1,38701278
2014,cancer,Colorado,7405,136.0,5342311
2014,cancer,Connecticut,6621,146.7,3600188
2014,cancer,Delaware,1972,167.3,934805
2014,cancer,District of Columbia,1116,178.6,660797
2014,cancer,Florida,43212,152.9,19897747
2014,cancer,Georgia,16684,165.5,10083850
2014,cancer,Hawaii,2493,140.0,1417710
2014,cancer,Idaho,2795,155.4,1630391
2014,cancer,Illinois,24501,168.9,12882438
2014,cancer,Indiana,13519,179.7,6593182
2014,cancer,Iowa,6504,166.0,3105563
2014,cancer,Kansas,5587,166.8,2899553
2014,cancer,Kentucky,10263,198.8,4410415
2014,cancer,Louisiana,9455,186.1,4648797
2014,cancer,Maine,3209,170.3,1328903
2014,cancer,Maryland,10759,161.7,5970245
2014,cancer,Massachusetts,12787,155.5,6757925
2014,cancer,Michigan,21169,174.1,9914675
2014,cancer,Minnesota,9649,152.6,5452649
2014,cancer,Mississippi,6534,193.1,2988578
2014,cancer,Missouri,13067,177.7,6058014
2014,cancer,Montana,2066,156.3,1019931
2014,cancer,Nebraska,3459,159.6,1880920
2014,cancer,Nevada,5015,164.5,2831730
2014,cancer,New Hampshire,2698,160.4,1328684
2014,cancer,New Jersey,16591,156.1,8943010
2014,cancer,New Mexico,3478,142.4,2083207
2014,cancer,New York,35392,151.8,19773580
2014,cancer,North Carolina,19342,169.3,9941160
2014,cancer,North Dakota,1304,152.3,738658
2014,cancer,Ohio,25433,177.8,11593741
2014,cancer,Oklahoma,7934,179.9,3875008
2014,cancer,Oregon,7863,160.2,3960673
2014,cancer,Pennsylvania,28692,169.6,12790341
2014,cancer,Rhode Island,2242,167.0,1054782
2014,cancer,South Carolina,9930,171.4,4824758
2014,cancer,South Dakota,1698,163.4,849455
2014,cancer,Tennessee,14173,184.2,6540007
2014,cancer,Texas,38847,152.9,26954436
2014,cancer,United States,591700,161.2,322033964
2014,cancer,Utah,3043,127.4,2938671
2014,cancer,Vermont,1379,167.9,625665
2014,cancer,Virginia,14749,161.5,8316902
2014,cancer,Washington,12205,155.5,7046931
2014,cancer,West Virginia,4880,195.1,1847624
2014,cancer,Wisconsin,11393,161.8,5751272
2014,cancer,Wyoming,922,140.7,583334
2014,kidney disease,Alabama,1011,18.2,4840037
2014,kidney disease,Alaska,45,10.1,736759
2014,kidney disease,Arizona,325,4.1,6706435
2014,kidney disease,Arkansas,672,19.2,2964800
2014,kidney disease,California,3119,7.7,38701278
2014,kidney disease,Colorado,448,8.5,5342311
2014,kidney disease,Connecticut,605,12.9,3600188
2014,kidney disease,Delaware,173,14.8,934805
2014,kidney disease,District of Columbia,49,8.0,660797
2014,kidney disease,Florida,3076,10.6,19897747
2014,kidney disease,Georgia,1742,18.5,10083850
2014,kidney disease,Hawaii,220,11.8,1417710
2014,kidney disease,Idaho,137,8.0,1630391
2014,kidney disease,Illinois,2517,17.2,12882438
2014,kidney disease,Indiana,1392,18.7,6593182
2014,kidney disease,Iowa,313,7.6,3105563
2014,kidney disease,Kansas,569,16.6,2899553
2014,kidney disease,Kentucky,968,19.5,4410415
2014,kidney disease,Louisiana,1217,24.9,4648797
2014,kidney disease,Maine,223,11.7,1328903
2014,kidney disease,Maryland,751,11.5,5970245
2014,kidney disease,Massachusetts,1228,14.5,6757925
2014,kidney disease,Michigan,1853,15.2,9914675
2014,kidney disease,Minnesota,676,10.4,5452649
2014,kidney disease,Mississippi,701,21.3,2988578
2014,kidney disease,Missouri,1452,19.6,6058014
2014,kidney disease,Montana,125,9.7,1019931
2014,kidney disease,Nebraska,265,11.5,1880920
2014,kidney disease,Nevada,365,12.8,2831730
2014,kidney disease,New Hampshire,167,10.2,1328684
2014,kidney disease,New Jersey,1502,13.8,8943010
2014,kidney disease,New Mexico,267,11.3,2083207
2014,kidney disease,New York,2207,9.3,19773580
2014,kidney disease,North Carolina,1791,16.3,9941160
2014,kidney disease,North Dakota,104,11.0,738658
2014,kidney disease,Ohio,2002,14.1,11593741
2014,kidney disease,Oklahoma,604,14.2,3875008
2014,kidney disease,Oregon,378,7.7,3960673
2014,kidney disease,Pennsylvania,2798,15.7,12790341
2014,kidney disease,Rhode Island,135,9.4,1054782
2014,kidney disease,South Carolina,837,15.1,4824758
2014,kidney disease,South Dakota,72,6.5,849455
2014,kidney disease,Tennessee,1036,14.1,6540007
2014,kidney disease,Texas,4008,16.5,26954436
2014,kidney disease,United States,48146,13.2,322033964
2014,kidney disease,Utah,393,17.2,2938671
2014,kidney disease,Vermont,37,4.5,625665
2014,kidney disease,Virginia,1553,17.6,8316902
2014,kidney disease,Washington,481,6.2,7046931
2014,kidney disease,West Virginia,479,19.6,1847624
2014,kidney disease,Wisconsin,980,13.5,5751272
2014,kidney disease,Wyoming,78,12.2,583334
2013,unintentional injuries,Alabama,2329,47.2,4827660
2013,unintentional injuries,Alaska,353,52.5,736760
2013,unintentional injuries,Arizona,3349,48.6,6616124
2013,unintentional injuries,Arkansas,1373,44.8,2956780
2013,unintentional injuries,California,11538,29.2,38347383
2013,unintentional injuries,Colorado,2422,46.4,5262556
2013,unintentional injuries,Connecticut,1582,39.3,3602470
2013,unintentional injuries,Delaware,412,42.9,925114
2013,unintentional injuries,District of Columbia,216,33.6,650114
2013,unintentional injuries,Florida,8736,39.1,19584927
2013,unintentional injuries,Georgia,3727,38.3,9981773
2013,unintentional injuries,Hawaii,467,30.1,1408038
2013,unintentional injuries,Idaho,776,47.7,1610187
2013,unintentional injuries,Illinois,4511,33.6,12890403
2013,unintentional injuries,Indiana,2898,43.1,6567484
2013,unintentional injuries,Iowa,1422,40.0,3089876
2013,unintentional injuries,Kansas,1359,44.4,2892900
2013,unintentional injuries,Kentucky,2513,55.7,4399121
2013,unintentional injuries,Louisiana,2333,50.5,4626795
2013,unintentional injuries,Maine,644,42.6,1327975
2013,unintentional injuries,Maryland,1732,27.9,5932654
2013,unintentional injuries,Massachusetts,2393,32.5,6711138
2013,unintentional injuries,Michigan,4225,40.1,9899219
2013,unintentional injuries,Minnesota,2405,40.1,5416074
2013,unintentional injuries,Mississippi,1692,55.6,2987721
2013,unintentional injuries,Missouri,2981,47.0,6041142
2013,unintentional injuries,Montana,623,57.7,1011921
2013,unintentional injuries,Nebraska,703,34.9,1867414
2013,unintentional injuries,Nevada,1184,41.9,2786547
2013,unintentional injuries,New Hampshire,619,42.5,1322622
2013,unintentional injuries,New Jersey,3028,31.8,8913735
2013,unintentional injuries,New Mexico,1245,59.0,2085161
2013,unintentional injuries,New York,5927,27.8,19712514
2013,unintentional injuries,North Carolina,4324,42.7,9849812
2013,unintentional injuries,North Dakota,326,41.7,722908
2013,unintentional injuries,Ohio,5497,45.0,11567845
2013,unintentional injuries,Oklahoma,2474,62.7,3849840
2013,unintentional injuries,Oregon,1755,40.1,3919664
2013,unintentional injuries,Pennsylvania,6359,44.9,12778450
2013,unintentional injuries,Rhode Island,537,45.3,1052784
2013,unintentional injuries,South Carolina,2287,46.6,4765862
2013,unintentional injuries,South Dakota,425,46.7,842513
2013,unintentional injuries,Tennessee,3540,52.7,6490795
2013,unintentional injuries,Texas,9395,37.0,26479279
2013,unintentional injuries,United States,130557,39.4,319375166
2013,unintentional injuries,Utah,1103,43.4,2899961
2013,unintentional injuries,Vermont,352,49.6,626044
2013,unintentional injuries,Virginia,2951,34.9,8261689
2013,unintentional injuries,Washington,2826,38.7,6963410
2013,unintentional injuries,West Virginia,1395,71.7,1852333
2013,unintentional injuries,Wisconsin,2969,46.8,5736673
2013,unintentional injuries,Wyoming,325,55.2,582341
2013,alzheimer's disease,Alabama,1398,26.7,4827660
2013,alzheimer's disease,Alaska,72,18.9,736760
2013,alzheimer's disease,Arizona,2383,31.7,6616124
2013,alzheimer's disease,Arkansas,918,27.2,2956780
2013,alzheimer's disease,California,11891,30.0,38347383
2013,alzheimer's disease,Colorado,1316,27.2,5262556
2013,alzheimer's disease,Connecticut,824,16.2,3602470
2013,alzheimer's disease,Delaware,192,17.6,925114
2013,alzheimer's disease,District of Columbia,130,19.8,650114
2013,alzheimer's disease,Florida,5093,16.9,19584927
2013,alzheimer's disease,Georgia,2048,25.0,9981773
2013,alzheimer's disease,Hawaii,260,12.6,1408038
2013,alzheimer's disease,Idaho,347,21.0,1610187
2013,alzheimer's disease,Illinois,2919,19.8,12890403
2013,alzheimer's disease,Indiana,2104,28.5,6567484
2013,alzheimer's disease,Iowa,1252,28.2,3089876
2013,alzheimer's disease,Kansas,742,20.8,2892900
2013,alzheimer's disease,Kentucky,1462,31.4,4399121
2013,alzheimer's disease,Louisiana,1505,32.9,4626795
2013,alzheimer's disease,Maine,401,21.6,1327975
2013,alzheimer's disease,Maryland,919,14.3,5932654
2013,alzheimer's disease,Massachusetts,1699,19.4,6711138
2013,alzheimer's disease,Michigan,3220,26.4,9899219
2013,alzheimer's disease,Minnesota,1427,21.5,5416074
2013,alzheimer's disease,Mississippi,925,30.1,2987721
2013,alzheimer's disease,Missouri,2026,27.5,6041142
2013,alzheimer's disease,Montana,267,20.7,1011921
2013,alzheimer's disease,Nebraska,557,23.6,1867414
2013,alzheimer's disease,Nevada,448,18.4,2786547
2013,alzheimer's disease,New Hampshire,351,21.5,1322622
2013,alzheimer's disease,New Jersey,1812,16.3,8913735
2013,alzheimer's disease,New Mexico,339,14.9,2085161
2013,alzheimer's disease,New York,2556,10.4,19712514
2013,alzheimer's disease,North Carolina,2872,27.7,9849812
2013,alzheimer's disease,North Dakota,363,36.6,722908
2013,alzheimer's disease,Ohio,3798,26.0,11567845
2013,alzheimer's disease,Oklahoma,1145,27.6,3849840
2013,alzheimer's disease,Oregon,1312,27.2,3919664
2013,alzheimer's disease,Pennsylvania,3271,17.4,12778450
2013,alzheimer's disease,Rhode Island,346,22.3,1052784
2013,alzheimer's disease,South Carolina,1623,32.4,4765862
2013,alzheimer's disease,South Dakota,418,35.0,842513
2013,alzheimer's disease,Tennessee,2536,36.9,6490795
2013,alzheimer's disease,Texas,5293,24.3,26479279
2013,alzheimer's disease,United States,84767,23.5,319375166
2013,alzheimer's disease,Utah,412,19.4,2899961
2013,alzheimer's disease,Vermont,269,32.9,626044
2013,alzheimer's disease,Virginia,1642,19.7,8261689
2013,alzheimer's disease,Washington,3277,43.6,6963410
2013,alzheimer's disease,West Virginia,590,24.6,1852333
2013,alzheimer's disease,Wisconsin,1671,22.7,5736673
2013,alzheimer's disease,Wyoming,126,21.0,582341
2013,stroke,Alabama,2604,48.1,4827660
2013,stroke,Alaska,189,40.7,736760
2013,stroke,Arizona,2162,28.6,6616124
2013,stroke,Arkansas,1637,47.6,2956780
2013,stroke,California,13698,34.9,38347383
2013,stroke,Colorado,1588,32.0,5262556
2013,stroke,Connecticut,1348,28.3,3602470
2013,stroke,Delaware,409,37.0,925114
2013,stroke,District of Columbia,187,30.1,650114
2013,stroke,Florida,8698,30.6,19584927
2013,stroke,Georgia,3694,41.4,9981773
2013,stroke,Hawaii,634,34.9,1408038
2013,stroke,Idaho,598,35.4,1610187
2013,stroke,Illinois,5294,36.7,12890403
2013,stroke,Indiana,2996,40.7,6567484
2013,stroke,Iowa,1409,33.9,3089876
2013,stroke,Kansas,1320,38.1,2892900
2013,stroke,Kentucky,1990,41.7,4399121
2013,stroke,Louisiana,2098,44.0,4626795
2013,stroke,Maine,620,33.4,1327975
2013,stroke,Maryland,2315,36.1,5932654
2013,stroke,Massachusetts,2354,27.7,6711138
2013,stroke,Michigan,4373,36.3,9899219
2013,stroke,Minnesota,2073,32.0,5416074
2013,stroke,Mississippi,1500,47.2,2987721
2013,stroke,Missouri,2935,40.6,6041142
2013,stroke,Montana,480,37.6,1011921
2013,stroke,Nebraska,820,36.4,1867414
2013,stroke,Nevada,905,33.3,2786547
2013,stroke,New Hampshire,441,27.6,1322622
2013,stroke,New Jersey,3456,32.4,8913735
2013,stroke,New Mexico,689,30.0,2085161
2013,stroke,New York,6176,26.3,19712514
2013,stroke,North Carolina,4503,42.4,9849812
2013,stroke,North Dakota,306,32.4,722908
2013,stroke,Ohio,5690,39.9,11567845
2013,stroke,Oklahoma,1880,44.5,3849840
2013,stroke,Oregon,1775,37.3,3919664
2013,stroke,Pennsylvania,6604,37.2,12778450
2013,stroke,Rhode Island,397,27.7,1052784
2013,stroke,South Carolina,2508,47.6,4765862
2013,stroke,South Dakota,418,38.0,842513
2013,stroke,Tennessee,3157,44.4,6490795
2013,stroke,Texas,9283,40.2,26479279
2013,stroke,United States,128978,36.2,319375166
2013,stroke,Utah,836,38.2,2899961
2013,stroke,Vermont,260,31.7,626044
2013,stroke,Virginia,3287,38.6,8261689
2013,stroke,Washington,2652,35.5,6963410
2013,stroke,West Virginia,983,40.7,1852333
2013,stroke,Wisconsin,2536,36.0,5736673
2013,stroke,Wyoming,213,35.1,582341
2013,clrd,Alabama,3043,54.8,4827660
2013,clrd,Alaska,197,37.9,736760
2013,clrd,Arizona,3345,43.5,6616124
2013,clrd,Arkansas,2090,60.1,2956780
2013,clrd,California,13598,35.3,38347383
2013,clrd,Colorado,2297,45.9,5262556
2013,clrd,Connecticut,1348,29.7,3602470
2013,clrd,Delaware,482,43.5,925114
2013,clrd,District of Columbia,150,25.0,650114
2013,clrd,Florida,11379,39.9,19584927
2013,clrd,Georgia,4172,45.4,9981773
2013,clrd,Hawaii,279,15.6,1408038
2013,clrd,Idaho,808,46.7,1610187
2013,clrd,Illinois,5532,39.3,12890403
2013,clrd,Indiana,4266,58.4,6567484
2013,clrd,Iowa,1892,47.8,3089876
2013,clrd,Kansas,1673,50.3,2892900
2013,clrd,Kentucky,3187,64.6,4399121
2013,clrd,Louisiana,2274,47.3,4626795
2013,clrd,Maine,902,49.1,1327975
2013,clrd,Maryland,2051,32.5,5932654
2013,clrd,Massachusetts,2572,31.7,6711138
2013,clrd,Michigan,5539,46.7,9899219
2013,clrd,Minnesota,2287,37.1,5416074
2013,clrd,Mississippi,1755,54.3,2987721
2013,clrd,Missouri,3798,52.9,6041142
2013,clrd,Montana,647,50.7,1011921
2013,clrd,Nebraska,1032,47.7,1867414
2013,clrd,Nevada,1482,54.1,2786547
2013,clrd,New Hampshire,668,42.0,1322622
2013,clrd,New Jersey,3245,31.1,8913735
2013,clrd,New Mexico,1052,44.7,2085161
2013,clrd,New York,7110,30.7,19712514
2013,clrd,North Carolina,4987,46.3,9849812
2013,clrd,North Dakota,331,38.2,722908
2013,clrd,Ohio,7007,49.7,11567845
2013,clrd,Oklahoma,2680,62.4,3849840
2013,clrd,Oregon,2029,43.0,3919664
2013,clrd,Pennsylvania,6716,39.3,12778450
2013,clrd,Rhode Island,476,34.7,1052784
2013,clrd,South Carolina,2756,50.8,4765862
2013,clrd,South Dakota,416,39.3,842513
2013,clrd,Tennessee,3904,53.2,6490795
2013,clrd,Texas,9800,42.4,26479279
2013,clrd,United States,149205,42.1,319375166
2013,clrd,Utah,718,32.0,2899961
2013,clrd,Vermont,353,44.1,626044
2013,clrd,Virginia,3181,37.3,8261689
2013,clrd,Washington,2933,39.4,6963410
2013,clrd,West Virginia,1590,64.6,1852333
2013,clrd,Wisconsin,2789,40.3,5736673
2013,clrd,Wyoming,387,63.1,582341
2013,diabetes,Alabama,1349,24.3,4827660
2013,diabetes,Alaska,112,20.1,736760
2013,diabetes,Arizona,1786,23.5,6616124
2013,diabetes,Arkansas,835,24.2,2956780
2013,diabetes,California,8057,20.6,38347383
2013,diabetes,Colorado,788,15.0,5262556
2013,diabetes,Connecticut,664,14.8,3602470
2013,diabetes,Delaware,218,19.4,925114
2013,diabetes,District of Columbia,108,17.9,650114
2013,diabetes,Florida,5238,19.2,19584927
2013,diabetes,Georgia,2199,23.0,9981773
2013,diabetes,Hawaii,271,15.5,1408038
2013,diabetes,Idaho,404,23.8,1610187
2013,diabetes,Illinois,2798,19.7,12890403
2013,diabetes,Indiana,1943,26.3,6567484
2013,diabetes,Iowa,747,19.0,3089876
2013,diabetes,Kansas,654,19.8,2892900
2013,diabetes,Kentucky,1187,24.1,4399121
2013,diabetes,Louisiana,1329,26.9,4626795
2013,diabetes,Maine,373,20.4,1327975
2013,diabetes,Maryland,1249,19.1,5932654
2013,diabetes,Massachusetts,1142,14.1,6711138
2013,diabetes,Michigan,2825,23.8,9899219
2013,diabetes,Minnesota,1163,18.8,5416074
2013,diabetes,Mississippi,1071,32.9,2987721
2013,diabetes,Missouri,1477,20.5,6041142
2013,diabetes,Montana,250,19.7,1011921
2013,diabetes,Nebraska,471,21.7,1867414
2013,diabetes,Nevada,424,14.8,2786547
2013,diabetes,New Hampshire,310,18.7,1322622
2013,diabetes,New Jersey,2043,19.4,8913735
2013,diabetes,New Mexico,646,27.6,2085161
2013,diabetes,New York,4094,17.8,19712514
2013,diabetes,North Carolina,2402,21.8,9849812
2013,diabetes,North Dakota,197,22.3,722908
2013,diabetes,Ohio,3563,25.4,11567845
2013,diabetes,Oklahoma,1269,29.9,3849840
2013,diabetes,Oregon,1109,23.4,3919664
2013,diabetes,Pennsylvania,3804,22.6,12778450
2013,diabetes,Rhode Island,258,18.9,1052784
2013,diabetes,South Carolina,1240,22.5,4765862
2013,diabetes,South Dakota,237,22.7,842513
2013,diabetes,Tennessee,1827,24.8,6490795
2013,diabetes,Texas,5273,21.6,26479279
2013,diabetes,United States,75578,21.2,319375166
2013,diabetes,Utah,578,25.3,2899961
2013,diabetes,Vermont,139,17.4,626044
2013,diabetes,Virginia,1626,18.4,8261689
2013,diabetes,Washington,1616,21.3,6963410
2013,diabetes,West Virginia,841,34.1,1852333
2013,diabetes,Wisconsin,1285,18.5,5736673
2013,diabetes,Wyoming,89,14.2,582341
2013,heart disease,Alabama,12472,228.4,4827660
2013,heart disease,Alaska,706,135.0,736760
